ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2025,5,58,92.72,128.5,1
2025,5,28,88.92,117.95,2
2025,5,23,87.52,117.67,3
2025,5,52,87.42,134.58,4
2025,5,78,84.28,108.2,5
2025,5,27,84.22,105.85,6
2025,5,62,82.08,106.8,7
2025,5,63,81.58,116.82,8
2025,5,77,80.62,134.28,9
2025,5,66,80.62,119.58,10
2025,5,73,80.3,129.55,11
2025,5,33,79.78,109.22,12
2025,5,14,78.92,134.68,13
2025,5,24,78.92,115.37,14
2025,5,45,78.62,102.15,15
2025,5,53,78.22,102.19,16
2025,5,29,76.52,125.72,17
2025,5,40,75.81,117.71,18
2025,5,79,75.58,102.36,19
2025,5,43,75.5,111.8,20
2025,5,7,75.22,125.35,21
2025,5,31,74.42,127.97,22
2025,5,30,74.38,123.2,23
2025,5,16,73.82,101.74,24
2025,5,46,73.08,131.13,25
2025,5,60,72.52,109.31,26
2025,5,26,72.48,116.60,27
2025,5,54,71.52,128.87,28
2025,5,34,70.92,107.80,29
2025,5,20,70.62,103.46,30
2025,5,67,70.48,122.93,31
2025,5,44,69.82,127.34,32
2025,5,22,69.48,126.14,33
2025,5,25,69.02,128.1,34
2025,5,35,68.48,121.93,35
2025,5,57,68.28,118.61,36
2025,5,19,67.92,123.92,37
2025,5,17,67.6,129.78,38
2025,5,47,66.92,100.15,39
2025,5,50,66.83,108.85,40
2025,5,72,66.83,121.97,41
2025,5,48,66.78,120.95,42
2025,5,71,66.78,125.42,43
2025,5,64,66.69,107.15,44
2025,5,11,66.58,134.12,45
2025,5,6,66.22,112.55,46
2025,5,3,66.18,131.33,47
2025,5,56,65.98,100.3,48
2025,5,13,65.88,115.82,49
2025,5,42,65.7,112.40,50
2025,5,49,65.49,122.68,51
2025,5,21,65.31,129.42,52
2025,5,69,64.72,106.60,53
2025,5,37,63.93,122.65,54
2025,5,5,63.68,126.72,55
2025,5,76,62.52,135.16,56
2025,5,4,62.49,129.15,57
2025,5,81,62.42,104.37,58
2025,5,55,62.2,100.67,59
2025,5,15,61.92,112.47,60
2025,5,59,61.62,107.23,61
2025,5,1,61.22,135.49,62
2025,5,80,61.02,105.78,63
2025,5,75,60.51,105.20,64
2025,5,10,60.48,126.69,65
2025,5,2,59.98,135.32,66
2025,5,68,59.3,132.70,67
2025,5,61,58.2,121.59,68
2025,5,39,57.98,125.23,69
2025,5,74,55.13,110.67,70
2025,5,36,52.92,115.83,71
2025,5,65,51.68,128.99,72
2025,5,32,51.18,112.23,73
2025,5,38,50.4,110.81,74
2025,5,12,49.28,122.34,75
2025,5,51,46.68,127.1,76
2025,5,8,45.81,111.41,77
2025,5,9,45.73,114.97,78
2025,5,41,39.92,110.32,79
2025,5,70,36.39,126.61,80
2025,5,18,19.79,111.38,81
