ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2025,6,68,126.85,132.70,1
2025,6,66,122.31,119.58,2
2025,6,49,119.4,122.68,3
2025,6,74,119.38,110.67,4
2025,6,77,116.61,134.28,5
2025,6,42,116.11,112.40,6
2025,6,33,116.01,109.22,7
2025,6,48,114.65,120.95,8
2025,6,62,114.21,106.8,9
2025,6,73,113.35,129.55,10
2025,6,13,111.95,115.82,11
2025,6,59,110.31,107.23,12
2025,6,58,107.71,128.5,13
2025,6,12,103.8,122.34,14
2025,6,54,102.51,128.87,15
2025,6,29,102.51,125.72,16
2025,6,56,102.35,100.3,17
2025,6,50,101.71,108.85,18
2025,6,25,101.05,128.1,19
2025,6,60,99.65,109.31,20
2025,6,5,99.61,126.72,21
2025,6,67,98.45,122.93,22
2025,6,26,96.21,116.60,23
2025,6,71,94.65,125.42,24
2025,6,39,93.98,125.23,25
2025,6,52,93.85,134.58,26
2025,6,22,93.75,126.14,27
2025,6,30,92.78,123.2,28
2025,6,3,91.98,131.33,29
2025,6,72,91.85,121.97,30
2025,6,65,91.35,128.99,31
2025,6,2,91.11,135.32,32
2025,6,27,90.51,105.85,33
2025,6,53,89.91,102.19,34
2025,6,14,89.76,134.68,35
2025,6,24,88.91,115.37,36
2025,6,43,88.41,111.8,37
2025,6,31,87.55,127.97,38
2025,6,17,87.51,129.78,39
2025,6,16,87.01,101.74,40
2025,6,21,86.21,129.42,41
2025,6,28,84.61,117.95,42
2025,6,20,84.41,103.46,43
2025,6,15,84.11,112.47,44
2025,6,69,83.81,106.60,45
2025,6,46,81.35,131.13,46
2025,6,9,80.6,114.97,47
2025,6,64,80.08,107.15,48
2025,6,79,78.25,102.36,49
2025,6,55,76.61,100.67,50
2025,6,11,76.31,134.12,51
2025,6,78,75.91,108.2,52
2025,6,4,75.51,129.15,53
2025,6,23,75.41,117.67,54
2025,6,7,75.15,125.35,55
2025,6,47,74.61,100.15,56
2025,6,41,74.21,110.32,57
2025,6,6,70.51,112.55,58
2025,6,1,70.1,135.49,59
2025,6,44,68.91,127.34,60
2025,6,76,68.01,135.16,61
2025,6,38,67.95,110.81,62
2025,6,34,67.91,107.80,63
2025,6,75,67.55,105.20,64
2025,6,32,65.55,112.23,65
2025,6,37,65.5,122.65,66
2025,6,10,65.28,126.69,67
2025,6,19,64.88,123.92,68
2025,6,45,63.51,102.15,69
2025,6,36,63.31,115.83,70
2025,6,63,60.41,116.82,71
2025,6,35,57.73,121.93,72
2025,6,70,56.69,126.61,73
2025,6,8,55.03,111.41,74
2025,6,81,51.16,104.37,75
2025,6,40,50.61,117.71,76
2025,6,18,47.29,111.38,77
2025,6,51,47.26,127.1,78
2025,6,57,44.86,118.61,79
2025,6,80,37.38,105.78,80
2025,6,61,32.23,121.59,81
