ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,4,72,103.35,135.26,1
2026,4,15,102.35,144.46,2
2026,4,48,101.76,130.29,3
2026,4,51,101.46,145.30,4
2026,4,49,99.83,139.34,5
2026,4,62,96.09,128.09,6
2026,4,5,88.88,138.29,7
2026,4,61,88.75,130.30,8
2026,4,36,86.65,134.91,9
2026,4,26,85.05,126.70,10
2026,4,39,82.15,134.14,11
2026,4,80,81.95,120.33,12
2026,4,45,81.78,131.37,13
2026,4,21,81.05,130.09,14
2026,4,35,80.16,134.06,15
2026,4,34,79.36,128.21,16
2026,4,41,78.95,133.06,17
2026,4,28,78.95,127.16,18
2026,4,22,78.68,124.49,19
2026,4,3,78.55,124.02,20
2026,4,25,78.16,121.67,21
2026,4,17,77.95,129.84,22
2026,4,57,77.88,119.96,23
2026,4,32,77.86,129.17,24
2026,4,13,76.46,118.73,25
2026,4,14,75.63,120.94,26
2026,4,79,75.48,128.90,27
2026,4,44,74.65,130.06,28
2026,4,42,74.65,129.49,29
2026,4,47,74.56,113.14,30
2026,4,9,74.28,132.92,31
2026,4,18,74.25,128.63,32
2026,4,40,71.66,130.09,33
2026,4,76,70.48,115.53,34
2026,4,20,69.45,136.99,35
2026,4,37,67.08,129.71,36
2026,4,63,65.55,127.62,37
2026,4,6,65.48,125.31,38
2026,4,78,65.35,119.96,39
2026,4,64,64.48,130.76,40
2026,4,11,64.15,124.48,41
2026,4,27,63.65,124.19,42
2026,4,66,63.56,129.87,43
2026,4,12,63.49,106.17,44
2026,4,68,62.75,134.04,45
2026,4,10,61.96,122.66,46
2026,4,7,61.83,125.76,47
2026,4,33,61.15,123.49,48
2026,4,16,61.15,112.34,49
2026,4,74,60.05,113.72,50
2026,4,75,59.96,125.40,51
2026,4,2,59.45,124.15,52
2026,4,43,58.38,117.11,53
2026,4,50,57.63,121.27,54
2026,4,19,56.65,129.81,55
2026,4,54,56.25,126.38,56
2026,4,4,55.95,117.51,57
2026,4,70,55.35,123.35,58
2026,4,24,55.35,120.56,59
2026,4,53,54.65,106.39,60
2026,4,55,54.55,127.99,61
2026,4,71,53.66,115.92,62
2026,4,30,51.55,123.44,63
2026,4,56,51.25,114.12,64
2026,4,81,50.56,105.08,65
2026,4,69,49.65,117.12,66
2026,4,59,46.76,119.36,67
2026,4,1,45.85,103.92,68
2026,4,58,43.45,114.64,69
2026,4,65,42.45,117.44,70
2026,4,67,42.15,138.80,71
2026,4,73,41.85,121.95,72
2026,4,82,41.40,120.25,73
2026,4,31,40.28,111.47,74
2026,4,23,38.70,103.33,75
2026,4,38,34.93,110.92,76
2026,4,60,33.16,109.61,77
2026,4,8,29.36,110.69,78
2026,4,52,27.90,105.22,79
2026,4,77,27.70,130.55,80
2026,4,46,25.70,109.60,81
2026,4,29,16.00,97.01,82
2026,4,83,0,100.00,83
