ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,14,73,80.75,142.59,1
2026,14,8,80.54,146.09,2
2026,14,23,78.35,132.20,3
2026,14,4,75.74,148.39,4
2026,14,9,75.35,148.03,5
2026,14,33,74.78,142.43,6
2026,14,82,74.14,133.18,7
2026,14,7,72.58,149.69,8
2026,14,67,71.93,224.20,9
2026,14,63,70.38,154.11,10
2026,14,51,69.98,151.86,11
2026,14,3,69.34,146.36,12
2026,14,34,69.28,163.93,13
2026,14,79,68.14,143.43,14
2026,14,52,67.63,108.00,15
2026,14,19,67.55,150.04,16
2026,14,20,67.35,157.62,17
2026,14,43,67.05,142.89,18
2026,14,14,66.93,141.12,19
2026,14,72,66.35,142.22,20
2026,14,55,66.28,152.78,21
2026,14,49,65.58,157.52,22
2026,14,40,64.86,146.40,23
2026,14,41,64.75,147.26,24
2026,14,6,64.35,153.85,25
2026,14,50,64.28,155.67,26
2026,14,54,63.95,149.85,27
2026,14,38,63.18,153.67,28
2026,14,59,62.83,136.04,29
2026,14,47,62.58,142.55,30
2026,14,75,62.55,156.79,31
2026,14,10,62.55,148.44,32
2026,14,12,62.03,137.95,33
2026,14,24,61.68,138.88,34
2026,14,27,61.68,139.76,35
2026,14,44,61.08,148.44,36
2026,14,22,60.75,138.37,37
2026,14,21,60.58,145.95,38
2026,14,11,60.05,150.15,39
2026,14,77,59.94,141.75,40
2026,14,31,58.75,121.03,41
2026,14,26,58.34,139.02,42
2026,14,32,58.17,147.74,43
2026,14,68,57.85,142.68,44
2026,14,66,57.48,158.40,45
2026,14,45,57.28,135.47,46
2026,14,42,56.94,142.66,47
2026,14,37,55.98,155.77,48
2026,14,48,54.75,141.64,49
2026,14,16,54.44,139.51,50
2026,14,25,53.86,145.36,51
2026,14,69,53.35,132.56,52
2026,14,56,53.24,130.10,53
2026,14,80,53.03,141.05,54
2026,14,13,52.66,135.96,55
2026,14,18,52.58,154.37,56
2026,14,62,52.55,129.76,57
2026,14,15,51.95,149.95,58
2026,14,65,51.93,140.80,59
2026,14,39,51.54,152.00,60
2026,14,78,50.65,142.95,61
2026,14,36,50.55,143.22,62
2026,14,57,50.38,147.74,63
2026,14,28,49.35,144.44,64
2026,14,70,49.14,138.19,65
2026,14,5,48.88,157.22,66
2026,14,30,48.75,141.68,67
2026,14,74,48.73,126.73,68
2026,14,2,48.53,141.71,69
2026,14,60,48.28,127.37,70
2026,14,17,48.01,156.63,71
2026,14,64,47.68,152.08,72
2026,14,35,46.48,147.69,73
2026,14,71,44.75,142.03,74
2026,14,1,44.58,135.81,75
2026,14,81,44.53,130.16,76
2026,14,61,43.55,138.50,77
2026,14,46,41.75,117.94,78
2026,14,53,41.05,117.94,79
2026,14,76,36.30,112.60,80
2026,14,83,22.63,101.61,81
2026,14,58,17.65,108.69,82
2026,14,29,10.90,91.03,83
