ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,21,27,98.38,157.32,1
2026,21,6,97.78,170.31,2
2026,21,24,97.68,153.00,3
2026,21,32,96.30,155.49,4
2026,21,63,95.75,173.91,5
2026,21,11,91.58,164.83,6
2026,21,61,91.00,147.53,7
2026,21,68,89.99,155.94,8
2026,21,65,88.80,151.13,9
2026,21,42,88.50,165.21,10
2026,21,45,88.16,147.72,11
2026,21,60,87.68,144.12,12
2026,21,31,87.56,141.82,13
2026,21,5,87.00,168.58,14
2026,21,37,87.00,164.70,15
2026,21,66,86.88,164.52,16
2026,21,22,86.76,140.08,17
2026,21,26,86.66,147.72,18
2026,21,39,86.38,158.68,19
2026,21,51,86.26,164.41,20
2026,21,28,85.88,149.46,21
2026,21,9,85.80,155.28,22
2026,21,18,85.30,169.22,23
2026,21,54,85.18,158.55,24
2026,21,77,85.08,157.67,25
2026,21,46,84.86,138.51,26
2026,21,2,84.68,160.91,27
2026,21,38,84.00,170.64,28
2026,21,43,82.99,160.47,29
2026,21,80,82.90,157.24,30
2026,21,1,82.26,141.39,31
2026,21,79,79.70,144.16,32
2026,21,20,79.50,162.03,33
2026,21,36,78.80,148.43,34
2026,21,44,78.70,159.81,35
2026,21,72,77.16,141.92,36
2026,21,14,76.98,153.50,37
2026,21,41,76.20,149.96,38
2026,21,70,75.90,146.45,39
2026,21,35,75.80,150.67,40
2026,21,78,75.00,147.74,41
2026,21,7,74.80,168.68,42
2026,21,16,74.29,144.76,43
2026,21,13,74.00,141.22,44
2026,21,57,74.00,145.11,45
2026,21,25,73.88,179.31,46
2026,21,33,73.59,155.57,47
2026,21,3,73.46,151.18,48
2026,21,75,73.46,171.20,49
2026,21,10,72.55,149.74,50
2026,21,69,72.40,148.22,51
2026,21,48,72.06,145.49,52
2026,21,62,71.39,136.73,53
2026,21,40,71.28,156.70,54
2026,21,19,69.76,157.30,55
2026,21,53,69.58,137.51,56
2026,21,49,68.60,176.98,57
2026,21,4,68.08,157.47,58
2026,21,47,67.38,150.88,59
2026,21,34,66.76,170.12,60
2026,21,8,66.75,160.33,61
2026,21,55,66.56,148.83,62
2026,21,82,66.20,144.74,63
2026,21,21,65.78,164.83,64
2026,21,67,63.69,266.09,65
2026,21,15,63.40,161.21,66
2026,21,73,63.40,161.11,67
2026,21,74,63.06,125.70,68
2026,21,23,62.40,170.73,69
2026,21,59,62.20,140.58,70
2026,21,64,61.20,158.60,71
2026,21,12,60.55,148.85,72
2026,21,56,60.30,133.74,73
2026,21,81,59.69,150.27,74
2026,21,71,58.40,146.49,75
2026,21,50,47.00,164.85,76
2026,21,17,40.10,158.59,77
2026,21,30,28.80,157.30,78
2026,21,76,28.30,112.10,79
2026,21,52,26.36,100.09,80
2026,21,58,20.60,110.13,81
2026,21,83,19.51,99.78,82
2026,21,29,12.30,89.85,83
