ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,1,77,94.26,116.88,1
2026,1,75,86.25,113.52,2
2026,1,27,78.70,112.33,3
2026,1,68,78.46,113.33,4
2026,1,62,78.00,109.17,5
2026,1,65,74.70,110.92,6
2026,1,20,74.20,111.46,7
2026,1,55,73.80,109.51,8
2026,1,76,73.45,111.21,9
2026,1,35,72.86,112.82,10
2026,1,59,72.35,113.37,11
2026,1,66,71.56,111.28,12
2026,1,17,71.26,108.45,13
2026,1,30,69.70,108.08,14
2026,1,60,69.50,108.92,15
2026,1,64,69.10,106.60,16
2026,1,33,68.96,109.26,17
2026,1,28,68.40,111.07,18
2026,1,78,68.40,111.07,19
2026,1,37,67.96,111.10,20
2026,1,9,66.86,109.07,21
2026,1,18,66.86,109.62,22
2026,1,15,66.80,109.59,23
2026,1,26,66.80,108.14,24
2026,1,79,66.80,109.59,25
2026,1,31,65.40,108.37,26
2026,1,56,65.32,104.90,27
2026,1,2,64.85,105.29,28
2026,1,5,64.46,108.96,29
2026,1,19,64.46,108.96,30
2026,1,24,63.50,107.72,31
2026,1,49,63.46,108.43,32
2026,1,73,63.36,108.22,33
2026,1,8,62.96,104.62,34
2026,1,54,62.46,106.99,35
2026,1,3,62.16,108.15,36
2026,1,70,61.95,107.36,37
2026,1,51,61.46,108.83,38
2026,1,6,61.35,105.70,39
2026,1,58,60.90,105.35,40
2026,1,32,60.76,108.59,41
2026,1,22,60.30,104.41,42
2026,1,80,60.26,106.76,43
2026,1,67,59.36,107.73,44
2026,1,40,59.07,104.71,45
2026,1,81,58.50,102.33,46
2026,1,29,58.34,104.46,47
2026,1,53,58.00,103.24,48
2026,1,7,57.96,105.96,49
2026,1,42,57.86,105.92,50
2026,1,34,57.36,103.02,51
2026,1,61,57.36,106.11,52
2026,1,74,57.05,102.01,53
2026,1,45,56.90,104.87,54
2026,1,21,56.46,103.61,55
2026,1,63,56.26,105.18,56
2026,1,11,55.76,105.73,57
2026,1,39,55.76,104.45,58
2026,1,38,55.66,101.52,59
2026,1,41,55.36,105.77,60
2026,1,71,54.70,105.54,61
2026,1,50,54.66,104.62,62
2026,1,69,54.56,105.50,63
2026,1,4,54.26,102.65,64
2026,1,48,52.50,100.24,65
2026,1,72,51.66,103.38,66
2026,1,14,51.46,105.31,67
2026,1,36,50.56,102.45,68
2026,1,43,50.56,100.26,69
2026,1,13,50.26,100.70,70
2026,1,16,49.40,100.05,71
2026,1,82,48.66,103.06,72
2026,1,57,48.06,101.57,73
2026,1,47,46.16,98.19,74
2026,1,23,44.50,98.33,75
2026,1,10,43.46,99.23,76
2026,1,46,43.27,101.35,77
2026,1,1,42.56,98.20,78
2026,1,12,41.70,97.71,79
2026,1,44,39.26,98.13,80
2026,1,25,0,100.00,81
2026,1,52,0,100.00,82
2026,1,83,0,100.00,83
