ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,27,13,73.64,145.41,1
2026,27,64,66.69,157.54,2
2026,27,50,45.59,161.78,3
2026,27,8,65.99,169.81,4
2026,27,80,73.19,157.52,5
2026,27,32,84.40,153.31,6
2026,27,38,67.00,164.64,7
2026,27,34,56.59,170.81,8
2026,27,30,62.70,154.86,9
2026,27,37,76.39,166.52,10
2026,27,5,63.79,162.07,11
2026,27,49,89.40,171.55,12
2026,27,45,62.34,143.89,13
2026,27,61,71.30,143.37,14
2026,27,26,85.90,137.62,15
2026,27,11,81.09,169.50,16
2026,27,53,49.69,130.78,17
2026,27,36,75.99,142.60,18
2026,27,54,63.49,157.49,19
2026,27,59,67.04,134.76,20
2026,27,47,37.79,146.54,21
2026,27,20,56.69,157.50,22
2026,27,12,78.89,148.16,23
2026,27,1,55.79,126.41,24
2026,27,70,57.69,134.70,25
2026,27,42,75.89,164.22,26
2026,27,2,69.99,160.44,27
2026,27,56,63.89,126.14,28
2026,27,24,78.69,151.72,29
2026,27,19,73.29,158.36,30
2026,27,3,26.04,137.75,31
2026,27,22,73.81,135.51,32
2026,27,82,58.47,139.66,33
2026,27,67,45.07,301.88,34
2026,27,65,66.89,144.44,35
2026,27,74,67.60,117.52,36
2026,27,10,90.01,146.78,37
2026,27,51,85.30,156.53,38
2026,27,28,78.61,143.44,39
2026,27,78,48.09,127.54,40
2026,27,43,75.11,153.54,41
2026,27,68,73.41,146.39,42
2026,27,44,70.99,157.90,43
2026,27,7,97.09,171.34,44
2026,27,73,74.49,164.67,45
2026,27,23,27.85,177.53,46
2026,27,17,50.90,153.41,47
2026,27,66,51.39,173.40,48
2026,27,33,62.40,155.48,49
2026,27,39,78.09,147.60,50
2026,27,40,67.00,150.05,51
2026,27,16,92.81,139.51,52
2026,27,18,61.09,160.59,53
2026,27,6,87.89,168.80,54
2026,27,14,60.39,148.61,55
2026,27,77,73.09,151.42,56
2026,27,27,54.69,143.75,57
2026,27,9,66.89,143.11,58
2026,27,69,65.31,138.01,59
2026,27,62,54.11,126.03,60
2026,27,57,58.59,136.96,61
2026,27,4,66.11,147.73,62
2026,27,71,73.29,135.38,63
2026,27,35,82.99,147.51,64
2026,27,63,60.89,167.43,65
2026,27,55,86.90,143.69,66
2026,27,60,66.41,138.65,67
2026,27,79,59.64,128.57,68
2026,27,48,67.90,128.81,69
2026,27,31,66.30,135.31,70
2026,27,72,92.41,139.95,71
2026,27,15,67.89,158.85,72
2026,27,41,62.49,134.19,73
2026,27,75,76.19,171.64,74
2026,27,25,47.24,181.48,75
2026,27,81,27.80,149.32,76
2026,27,21,39.39,147.65,77
2026,27,46,51.10,131.74,78
2026,27,52,34.99,99.05,79
2026,27,76,34.90,107.09,80
2026,27,83,47.01,100.78,81
2026,27,58,33.48,108.03,82
2026,27,29,17.00,90.01,83
