ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,26,13,109.35,145.88,1
2026,26,64,107.65,161.76,2
2026,26,50,106.25,164.16,3
2026,26,8,103.65,170.55,4
2026,26,80,100.75,160.16,5
2026,26,32,100.15,153.59,6
2026,26,38,99.75,164.70,7
2026,26,34,99.25,171.67,8
2026,26,30,98.35,154.67,9
2026,26,37,96.85,166.29,10
2026,26,5,96.55,165.12,11
2026,26,49,96.55,172.90,12
2026,26,45,96.26,145.44,13
2026,26,61,95.06,143.26,14
2026,26,26,94.86,137.02,15
2026,26,11,93.06,168.46,16
2026,26,53,92.66,133.13,17
2026,26,36,92.36,143.01,18
2026,26,54,92.06,158.57,19
2026,26,59,91.06,136.54,20
2026,26,47,90.76,150.67,21
2026,26,20,90.15,160.36,22
2026,26,12,89.90,145.91,23
2026,26,1,89.78,127.22,24
2026,26,70,89.66,135.36,25
2026,26,42,88.76,165.21,26
2026,26,2,88.55,158.48,27
2026,26,56,88.00,129.78,28
2026,26,24,87.96,154.75,29
2026,26,19,87.56,158.58,30
2026,26,3,87.16,142.79,31
2026,26,22,86.53,136.71,32
2026,26,82,86.35,142.89,33
2026,26,67,85.86,300.45,34
2026,26,65,85.66,146.66,35
2026,26,74,85.54,120.51,36
2026,26,10,84.56,144.96,37
2026,26,51,83.06,157.59,38
2026,26,28,83.05,144.07,39
2026,26,78,83.03,132.90,40
2026,26,43,82.96,156.21,41
2026,26,68,82.96,147.71,42
2026,26,44,82.95,159.09,43
2026,26,7,82.76,168.10,44
2026,26,73,82.75,164.50,45
2026,26,23,82.39,184.32,46
2026,26,17,81.06,156.83,47
2026,26,66,80.86,176.16,48
2026,26,33,80.46,156.86,49
2026,26,39,80.15,147.17,50
2026,26,40,79.95,150.35,51
2026,26,16,79.68,139.21,52
2026,26,18,79.25,164.53,53
2026,26,6,78.46,167.10,54
2026,26,14,78.46,151.50,55
2026,26,77,78.16,153.63,56
2026,26,27,77.86,147.37,57
2026,26,9,77.75,145.05,58
2026,26,69,76.26,139.92,59
2026,26,62,75.68,127.20,60
2026,26,57,75.66,138.33,61
2026,26,4,75.36,150.50,62
2026,26,71,75.18,135.08,63
2026,26,35,74.66,145.04,64
2026,26,63,74.55,171.49,65
2026,26,55,74.24,143.20,66
2026,26,60,69.75,138.17,67
2026,26,79,68.88,130.26,68
2026,26,48,68.03,130.71,69
2026,26,31,67.65,133.74,70
2026,26,72,67.36,139.60,71
2026,26,15,66.16,158.38,72
2026,26,41,64.86,138.14,73
2026,26,75,64.86,172.27,74
2026,26,25,64.46,183.05,75
2026,26,81,63.83,152.00,76
2026,26,21,60.16,151.26,77
2026,26,46,59.16,134.29,78
2026,26,52,42.34,100.26,79
2026,26,76,41.40,106.87,80
2026,26,83,36.52,98.71,81
2026,26,58,34.36,107.03,82
2026,26,29,22.40,90.45,83
