ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,7,13,94.97,127.73,1
2026,7,65,91.07,127.68,2
2026,7,32,89.77,139.97,3
2026,7,6,89.11,143.41,4
2026,7,5,88.97,145.49,5
2026,7,10,88.57,137.34,6
2026,7,34,87.57,136.27,7
2026,7,62,82.17,134.03,8
2026,7,19,81.17,137.96,9
2026,7,63,80.67,136.19,10
2026,7,41,79.97,139.87,11
2026,7,39,79.66,141.57,12
2026,7,75,79.37,132.00,13
2026,7,51,78.06,142.31,14
2026,7,55,77.87,134.53,15
2026,7,37,76.87,139.85,16
2026,7,78,76.07,127.34,17
2026,7,57,75.94,126.74,18
2026,7,18,74.77,133.78,19
2026,7,49,74.37,142.40,20
2026,7,43,74.27,124.36,21
2026,7,35,74.17,140.88,22
2026,7,79,73.67,136.00,23
2026,7,48,73.27,136.13,24
2026,7,16,72.61,126.82,25
2026,7,66,72.27,145.90,26
2026,7,3,71.57,126.24,27
2026,7,11,71.41,128.79,28
2026,7,72,70.66,139.04,29
2026,7,71,70.57,130.26,30
2026,7,44,69.17,131.13,31
2026,7,77,68.67,130.83,32
2026,7,70,68.37,129.23,33
2026,7,20,67.61,142.25,34
2026,7,31,66.65,116.99,35
2026,7,56,66.34,118.97,36
2026,7,15,65.47,144.52,37
2026,7,68,65.47,133.86,38
2026,7,9,65.17,134.74,39
2026,7,36,64.67,136.43,40
2026,7,80,64.27,127.55,41
2026,7,22,64.21,131.44,42
2026,7,73,64.17,131.37,43
2026,7,7,63.87,137.22,44
2026,7,24,63.67,122.42,45
2026,7,1,63.47,116.71,46
2026,7,50,63.37,125.41,47
2026,7,82,62.57,120.63,48
2026,7,17,62.21,137.91,49
2026,7,74,60.17,120.54,50
2026,7,30,60.16,129.43,51
2026,7,33,59.57,125.25,52
2026,7,28,58.87,128.31,53
2026,7,4,58.87,123.87,54
2026,7,64,58.57,136.09,55
2026,7,40,58.27,125.86,56
2026,7,67,56.81,163.86,57
2026,7,26,56.37,129.04,58
2026,7,27,56.17,127.41,59
2026,7,25,54.77,128.41,60
2026,7,21,53.84,134.64,61
2026,7,60,52.94,113.88,62
2026,7,69,52.57,118.56,63
2026,7,2,51.27,127.53,64
2026,7,38,51.07,125.49,65
2026,7,76,50.77,116.34,66
2026,7,61,49.07,126.54,67
2026,7,45,47.47,132.52,68
2026,7,42,47.17,132.94,69
2026,7,14,46.67,118.43,70
2026,7,81,44.97,107.24,71
2026,7,12,43.87,114.39,72
2026,7,8,43.47,111.64,73
2026,7,59,41.07,115.58,74
2026,7,46,35.35,114.75,75
2026,7,47,35.07,117.04,76
2026,7,23,33.27,104.61,77
2026,7,54,30.97,123.38,78
2026,7,29,28.75,94.62,79
2026,7,58,15.60,109.29,80
2026,7,53,13.97,100.66,81
2026,7,52,5.87,95.63,82
2026,7,83,0,100.00,83
