ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,25,5,113.93,164.79,2
2026,25,37,113.93,163.30,1
2026,25,8,110.43,165.64,3
2026,25,11,106.73,165.44,4
2026,25,20,104.23,160.92,5
2026,25,54,103.75,155.08,6
2026,25,63,102.83,172.37,7
2026,25,72,102.23,140.56,8
2026,25,9,100.33,145.64,9
2026,25,6,98.53,166.06,10
2026,25,14,97.45,151.49,11
2026,25,61,95.55,141.62,12
2026,25,36,95.25,139.71,13
2026,25,28,95.23,143.71,14
2026,25,32,94.93,151.18,15
2026,25,79,94.35,131.96,16
2026,25,4,93.73,150.89,17
2026,25,18,93.03,165.30,18
2026,25,12,92.75,142.51,19
2026,25,24,92.43,151.53,20
2026,25,42,92.15,162.38,21
2026,25,10,92.15,144.36,22
2026,25,66,92.13,170.98,23
2026,25,78,91.65,134.67,24
2026,25,17,91.13,155.27,25
2026,25,40,90.52,147.37,26
2026,25,64,90.23,158.66,27
2026,25,51,90.03,155.79,28
2026,25,43,89.23,154.94,29
2026,25,44,89.03,156.74,30
2026,25,67,88.97,292.24,31
2026,25,41,88.95,137.83,32
2026,25,35,88.43,144.37,33
2026,25,45,87.36,144.15,34
2026,25,34,86.25,168.33,35
2026,25,47,85.73,146.13,36
2026,25,46,85.65,134.31,37
2026,25,50,85.63,160.24,38
2026,25,74,83.87,118.66,39
2026,25,13,83.85,140.36,40
2026,25,3,83.63,141.64,41
2026,25,71,83.42,135.19,42
2026,25,22,83.39,138.43,43
2026,25,80,82.63,157.55,44
2026,25,19,82.63,155.47,45
2026,25,15,82.55,158.22,46
2026,25,75,82.33,170.71,47
2026,25,21,82.33,151.39,48
2026,25,68,82.05,149.30,49
2026,25,65,81.43,144.52,50
2026,25,77,80.79,155.03,51
2026,25,49,80.43,171.28,52
2026,25,56,77.75,127.81,53
2026,25,31,77.69,134.15,54
2026,25,73,75.45,161.20,55
2026,25,33,74.83,153.88,56
2026,25,59,74.63,133.16,57
2026,25,69,73.53,142.34,58
2026,25,62,72.15,130.26,59
2026,25,27,70.63,145.90,60
2026,25,16,70.32,140.35,61
2026,25,39,69.99,146.01,62
2026,25,57,69.35,138.28,63
2026,25,55,68.95,140.18,64
2026,25,26,67.95,131.36,65
2026,25,2,64.89,154.23,66
2026,25,25,62.14,182.18,67
2026,25,48,59.35,132.88,68
2026,25,83,58.06,104.04,69
2026,25,7,57.95,164.28,70
2026,25,60,56.99,137.57,71
2026,25,81,55.25,151.43,72
2026,25,82,53.65,141.68,73
2026,25,70,52.84,133.48,74
2026,25,38,52.45,164.03,75
2026,25,30,51.85,151.67,76
2026,25,52,51.35,100.78,77
2026,25,1,49.25,126.95,78
2026,25,53,48.04,129.06,79
2026,25,76,47.10,108.64,80
2026,25,29,43.50,93.00,81
2026,25,23,42.05,178.04,82
2026,25,58,20.25,105.45,83
