ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,20,45,120.11,146.81,1
2026,20,51,116.71,164.99,2
2026,20,18,114.41,169.30,3
2026,20,24,114.21,151.19,4
2026,20,49,113.81,180.06,5
2026,20,12,113.71,151.18,6
2026,20,44,113.43,160.63,7
2026,20,42,112.01,165.86,8
2026,20,27,111.91,156.17,9
2026,20,7,110.11,170.10,10
2026,20,69,109.61,149.00,11
2026,20,26,108.85,147.03,12
2026,20,68,108.71,154.13,13
2026,20,54,108.51,159.55,14
2026,20,19,107.81,158.30,15
2026,20,80,107.80,153.37,16
2026,20,61,107.51,146.52,17
2026,20,40,107.41,156.43,18
2026,20,48,107.15,149.34,19
2026,20,2,106.63,157.71,20
2026,20,21,106.61,163.10,21
2026,20,20,106.01,161.46,22
2026,20,15,104.91,162.05,23
2026,20,11,104.81,165.79,24
2026,20,82,103.71,144.91,25
2026,20,14,103.71,153.35,26
2026,20,34,103.41,173.93,27
2026,20,66,102.82,161.80,28
2026,20,63,102.81,171.79,29
2026,20,71,102.61,150.66,30
2026,20,50,102.31,167.80,31
2026,20,3,102.21,151.87,32
2026,20,17,102.11,159.53,33
2026,20,43,101.21,159.64,34
2026,20,41,100.61,151.35,35
2026,20,39,100.11,157.97,36
2026,20,75,99.51,174.31,37
2026,20,5,99.31,167.33,38
2026,20,37,99.31,163.45,39
2026,20,35,99.11,153.70,40
2026,20,4,98.82,159.22,41
2026,20,1,98.81,138.12,42
2026,20,79,98.61,145.76,43
2026,20,36,98.51,149.66,44
2026,20,47,97.31,152.81,45
2026,20,78,96.91,148.53,46
2026,20,10,96.55,151.37,47
2026,20,31,96.45,141.12,48
2026,20,9,96.31,153.91,49
2026,20,70,96.18,148.74,50
2026,20,28,96.11,149.81,51
2026,20,33,95.72,154.12,52
2026,20,46,95.71,136.58,53
2026,20,8,95.22,159.46,54
2026,20,30,94.71,158.89,55
2026,20,65,94.61,151.08,56
2026,20,22,94.42,137.24,57
2026,20,64,93.81,158.91,58
2026,20,6,93.41,167.52,59
2026,20,56,92.05,135.90,60
2026,20,32,91.21,152.85,61
2026,20,23,90.92,167.39,62
2026,20,13,90.51,139.59,63
2026,20,53,89.58,139.13,64
2026,20,73,89.51,159.16,65
2026,20,57,89.41,147.96,66
2026,20,81,89.23,147.38,67
2026,20,72,89.12,144.19,68
2026,20,77,88.31,155.83,69
2026,20,25,87.12,174.24,70
2026,20,74,85.01,129.06,71
2026,20,16,81.81,142.98,72
2026,20,67,80.61,261.52,73
2026,20,62,79.55,134.57,74
2026,20,55,79.51,151.33,75
2026,20,38,79.11,169.06,76
2026,20,60,69.42,142.17,77
2026,20,59,46.58,138.60,78
2026,20,83,46.31,103.09,79
2026,20,52,37.48,101.28,80
2026,20,58,27.81,108.47,81
2026,20,29,26.70,92.98,82
2026,20,76,26.30,110.99,83
