ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2025,9,36,105.27,115.83,1
2025,9,27,94.25,105.85,2
2025,9,28,93.27,117.95,3
2025,9,9,92.27,114.97,4
2025,9,66,92.07,119.58,5
2025,9,77,88.47,134.28,6
2025,9,2,87.7,135.32,7
2025,9,59,86.27,107.23,8
2025,9,78,85.25,108.2,9
2025,9,18,84.57,111.38,10
2025,9,29,84.27,125.72,11
2025,9,74,82.5,110.67,12
2025,9,54,82.45,128.87,13
2025,9,55,81.5,100.67,14
2025,9,56,79.17,100.3,15
2025,9,33,78.97,109.22,16
2025,9,44,78.6,127.34,17
2025,9,69,78.6,106.60,18
2025,9,51,78.15,127.1,19
2025,9,14,77.73,134.68,20
2025,9,1,77.3,135.49,21
2025,9,80,76.9,105.78,22
2025,9,49,76.4,122.68,23
2025,9,64,75.55,107.15,24
2025,9,39,75.5,125.23,25
2025,9,79,75.47,102.36,26
2025,9,46,75.1,131.13,27
2025,9,58,74.57,128.5,28
2025,9,32,74.37,112.23,29
2025,9,22,74.3,126.14,30
2025,9,67,73.97,122.93,31
2025,9,72,72.98,121.97,32
2025,9,81,72.98,104.37,33
2025,9,63,72.88,116.82,34
2025,9,5,72.47,126.72,35
2025,9,47,72.2,100.15,36
2025,9,73,70.8,129.55,37
2025,9,57,69.67,118.61,38
2025,9,34,69.27,107.80,39
2025,9,21,69.07,129.42,40
2025,9,25,68.87,128.1,41
2025,9,42,68.8,112.40,42
2025,9,8,68.48,111.41,43
2025,9,15,68.27,112.47,44
2025,9,53,68.2,102.19,45
2025,9,31,67.85,127.97,46
2025,9,20,66.77,103.46,47
2025,9,26,66.4,116.60,48
2025,9,68,65.4,132.70,49
2025,9,65,65.27,128.99,50
2025,9,3,64.8,131.33,51
2025,9,16,64.27,101.74,52
2025,9,11,64.25,134.12,53
2025,9,60,63.17,109.31,54
2025,9,24,63,115.37,55
2025,9,4,62.9,129.15,56
2025,9,76,62.82,135.16,57
2025,9,13,62.47,115.82,58
2025,9,75,62.4,105.20,59
2025,9,41,61.45,110.32,60
2025,9,48,61.27,120.95,61
2025,9,7,57.27,125.35,62
2025,9,23,57.17,117.67,63
2025,9,19,57,123.92,64
2025,9,35,55.86,121.93,65
2025,9,37,55.55,122.65,66
2025,9,40,55.25,117.71,67
2025,9,30,55.2,123.2,68
2025,9,6,55.07,112.55,69
2025,9,17,54.77,129.78,70
2025,9,45,53.18,102.15,71
2025,9,12,52.7,122.34,72
2025,9,43,51.93,111.8,73
2025,9,62,50.77,106.8,74
2025,9,71,50.37,125.42,75
2025,9,52,48.37,134.58,76
2025,9,50,47.67,108.85,77
2025,9,10,44.83,126.69,78
2025,9,61,43.68,121.59,79
2025,9,70,40.28,126.61,80
2025,9,38,39.02,110.81,81
