ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,13,48,133.06,146.82,1
2026,13,50,129.24,157.11,2
2026,13,44,126.54,149.88,3
2026,13,25,122.46,152.49,4
2026,13,71,120.74,150.36,5
2026,13,77,120.29,145.76,6
2026,13,43,119.94,144.52,7
2026,13,40,118.14,151.33,8
2026,13,80,117.89,146.87,9
2026,13,7,114.74,150.33,10
2026,13,55,113.94,153.73,11
2026,13,11,113.04,153.60,12
2026,13,36,111.74,147.17,13
2026,13,28,111.44,148.22,14
2026,13,14,111.29,141.21,15
2026,13,18,109.94,159.81,16
2026,13,51,109.24,152.97,17
2026,13,78,108.69,146.89,18
2026,13,39,106.34,158.19,19
2026,13,75,105.84,158.24,20
2026,13,20,105.14,160.40,21
2026,13,12,104.78,138.86,22
2026,13,5,104.64,164.39,23
2026,13,8,103.79,143.06,24
2026,13,34,103.44,166.65,25
2026,13,17,102.54,163.62,26
2026,13,45,101.95,141.73,27
2026,13,66,101.54,161.17,28
2026,13,16,100.67,143.76,29
2026,13,62,100.49,134.62,30
2026,13,79,100.44,145.09,31
2026,13,57,100.14,152.27,32
2026,13,61,99.94,144.41,33
2026,13,81,99.79,133.86,34
2026,13,42,99.14,145.35,35
2026,13,54,98.74,152.54,36
2026,13,30,98.15,147.74,37
2026,13,3,97.99,147.32,38
2026,13,9,97.19,146.68,39
2026,13,47,96.84,145.12,40
2026,13,67,96.49,216.59,41
2026,13,4,96.49,148.12,42
2026,13,10,96.34,150.74,43
2026,13,32,95.84,153.42,44
2026,13,35,95.34,155.34,45
2026,13,1,94.94,141.40,46
2026,13,6,94.94,155.29,47
2026,13,13,94.68,140.05,48
2026,13,26,93.44,142.37,49
2026,13,64,93.04,154.10,50
2026,13,37,92.84,157.87,51
2026,13,69,92.29,135.18,52
2026,13,63,91.74,153.62,53
2026,13,38,91.64,153.03,54
2026,13,68,91.34,146.89,55
2026,13,49,91.04,159.35,56
2026,13,65,89.04,144.41,57
2026,13,41,88.74,150.23,58
2026,13,70,88.07,141.91,59
2026,13,21,87.74,147.68,60
2026,13,56,87.09,133.39,61
2026,13,19,87.04,150.56,62
2026,13,59,86.14,138.83,63
2026,13,15,85.74,156.76,64
2026,13,2,84.77,147.20,65
2026,13,24,84.14,141.46,66
2026,13,82,81.54,132.22,67
2026,13,22,81.07,141.38,68
2026,13,74,79.09,130.57,69
2026,13,83,77.88,105.88,70
2026,13,31,77.39,123.95,71
2026,13,27,75.64,142.34,72
2026,13,46,72.95,119.60,73
2026,13,33,69.74,142.43,74
2026,13,72,67.15,146.46,75
2026,13,53,66.77,122.33,76
2026,13,23,66.74,125.00,77
2026,13,60,65.28,128.13,78
2026,13,73,46.21,140.51,79
2026,13,52,44.23,102.27,80
2026,13,76,33.20,110.85,81
2026,13,58,25.81,109.08,82
2026,13,29,24.70,92.92,83
