ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,22,15,97.66,165.12,1
2026,22,66,94.16,166.88,2
2026,22,62,93.95,141.15,3
2026,22,24,90.26,154.67,4
2026,22,77,89.56,159.20,5
2026,22,75,89.36,173.69,6
2026,22,82,86.25,145.92,7
2026,22,40,85.06,158.87,8
2026,22,68,84.86,155.32,9
2026,22,25,83.36,181.30,10
2026,22,23,83.26,174.24,11
2026,22,9,82.76,153.94,12
2026,22,67,82.26,272.58,13
2026,22,80,81.56,155.93,14
2026,22,32,80.86,154.12,15
2026,22,69,80.66,149.08,16
2026,22,6,80.36,169.50,17
2026,22,28,79.95,148.68,18
2026,22,5,79.06,167.49,19
2026,22,38,79.06,169.55,20
2026,22,20,79.06,160.94,21
2026,22,19,78.66,156.54,22
2026,22,64,78.56,159.55,23
2026,22,17,78.46,156.95,24
2026,22,16,78.20,145.25,25
2026,22,34,78.06,169.76,26
2026,22,8,77.56,159.68,27
2026,22,42,77.46,163.09,28
2026,22,11,77.36,163.13,29
2026,22,60,76.66,143.71,30
2026,22,4,75.66,155.66,31
2026,22,31,75.55,142.48,32
2026,22,47,75.36,150.25,33
2026,22,39,74.36,156.32,34
2026,22,2,73.56,159.37,35
2026,22,18,73.36,166.72,36
2026,22,33,73.26,156.03,37
2026,22,45,72.61,146.89,38
2026,22,14,72.31,150.66,39
2026,22,56,71.85,133.97,40
2026,22,27,71.46,155.23,41
2026,22,37,71.26,161.70,42
2026,22,70,71.16,145.24,43
2026,22,71,70.96,143.63,44
2026,22,7,70.95,170.37,45
2026,22,65,70.46,149.35,46
2026,22,59,70.01,138.13,47
2026,22,72,69.91,137.85,48
2026,22,44,69.66,156.79,49
2026,22,36,68.66,144.95,50
2026,22,21,68.36,164.33,51
2026,22,54,68.26,155.54,52
2026,22,3,68.16,147.84,53
2026,22,53,67.65,133.87,54
2026,22,78,67.56,144.45,55
2026,22,63,67.26,171.99,56
2026,22,57,66.35,142.70,57
2026,22,50,65.86,162.92,58
2026,22,26,65.75,143.75,59
2026,22,81,65.25,152.29,60
2026,22,61,64.96,144.51,61
2026,22,49,64.86,173.61,62
2026,22,51,64.46,160.44,63
2026,22,43,64.26,156.40,64
2026,22,79,63.66,139.67,65
2026,22,12,63.39,145.98,66
2026,22,35,61.66,145.50,67
2026,22,30,60.06,155.17,68
2026,22,73,59.55,161.03,69
2026,22,22,59.35,139.18,70
2026,22,46,58.70,135.06,71
2026,22,55,58.66,143.65,72
2026,22,41,56.86,143.79,73
2026,22,10,56.81,144.18,74
2026,22,48,55.91,139.64,75
2026,22,13,51.06,139.86,76
2026,22,74,50.05,122.05,77
2026,22,1,44.10,135.40,78
2026,22,83,40.15,100.07,79
2026,22,76,30.60,107.61,80
2026,22,52,25.90,98.76,81
2026,22,58,25.19,106.96,82
2026,22,29,23.70,91.00,83
