ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,15,33,72.55,147.27,1
2026,15,11,72.23,153.78,2
2026,15,36,71.75,146.71,3
2026,15,78,71.64,145.22,4
2026,15,38,68.90,157.07,5
2026,15,46,68.15,124.01,6
2026,15,21,67.63,148.51,7
2026,15,5,66.42,158.77,8
2026,15,23,66.35,135.74,9
2026,15,56,65.65,131.93,10
2026,15,45,65.55,141.27,11
2026,15,32,64.83,150.80,12
2026,15,41,61.95,147.80,13
2026,15,57,60.42,148.61,14
2026,15,64,60.05,151.67,15
2026,15,37,60.03,158.28,16
2026,15,12,59.65,138.19,17
2026,15,67,59.55,228.95,18
2026,15,71,59.02,142.11,19
2026,15,28,58.55,142.64,20
2026,15,70,58.45,139.10,21
2026,15,69,57.35,135.43,22
2026,15,16,57.33,140.43,23
2026,15,35,56.85,147.75,24
2026,15,14,56.25,142.61,25
2026,15,65,55.75,139.64,26
2026,15,60,55.05,132.92,27
2026,15,19,54.95,151.01,28
2026,15,9,54.75,148.21,29
2026,15,79,54.65,141.90,30
2026,15,55,53.03,149.68,31
2026,15,2,52.65,142.10,32
2026,15,18,52.55,153.95,33
2026,15,82,52.32,133.33,34
2026,15,81,52.24,131.32,35
2026,15,30,52.12,141.35,36
2026,15,61,51.92,137.10,37
2026,15,26,51.55,137.41,38
2026,15,8,51.42,148.09,39
2026,15,53,50.73,119.27,40
2026,15,75,50.12,157.02,41
2026,15,3,49.75,144.48,42
2026,15,40,49.72,146.37,43
2026,15,4,49.30,145.87,44
2026,15,66,48.95,157.93,45
2026,15,39,48.13,150.71,46
2026,15,42,47.85,139.31,47
2026,15,7,47.63,147.48,48
2026,15,25,47.45,143.72,49
2026,15,74,47.04,121.94,50
2026,15,73,46.12,140.08,51
2026,15,49,45.75,156.05,52
2026,15,50,45.73,153.01,53
2026,15,62,45.12,128.73,54
2026,15,27,44.85,136.50,55
2026,15,72,44.45,139.12,56
2026,15,51,44.42,148.44,57
2026,15,44,44.35,146.59,58
2026,15,68,43.75,141.27,59
2026,15,20,43.53,153.27,60
2026,15,52,43.35,106.44,61
2026,15,6,42.93,153.66,62
2026,15,34,42.82,164.08,63
2026,15,10,42.65,146.16,64
2026,15,43,41.85,139.40,65
2026,15,63,41.83,150.58,66
2026,15,15,41.82,147.99,67
2026,15,13,41.64,134.83,68
2026,15,54,41.52,146.68,69
2026,15,24,39.65,135.55,70
2026,15,59,38.83,133.78,71
2026,15,31,38.72,120.03,72
2026,15,17,37.12,151.32,73
2026,15,47,36.83,138.09,74
2026,15,83,35.05,100.93,75
2026,15,76,34.70,111.44,76
2026,15,48,32.53,135.17,77
2026,15,22,31.73,132.90,78
2026,15,1,31.46,133.02,79
2026,15,80,31.45,137.75,80
2026,15,77,31.05,136.95,81
2026,15,29,29.70,94.33,82
2026,15,58,23.68,109.35,83
