ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,18,63,131.10,165.61,1
2026,18,42,129.70,153.29,2
2026,18,5,124.10,161.41,3
2026,18,4,123.65,150.54,4
2026,18,34,123.10,168.65,5
2026,18,77,122.85,148.52,6
2026,18,43,121.70,148.99,7
2026,18,31,121.05,133.85,8
2026,18,11,119.85,157.98,9
2026,18,37,118.90,157.53,10
2026,18,51,118.85,153.21,11
2026,18,65,116.45,143.73,12
2026,18,26,116.05,138.79,13
2026,18,57,114.75,146.67,14
2026,18,80,114.65,142.35,15
2026,18,7,113.40,160.33,16
2026,18,17,112.25,151.89,17
2026,18,30,110.10,151.19,18
2026,18,25,109.60,162.77,19
2026,18,24,108.85,143.29,20
2026,18,18,108.80,160.77,21
2026,18,69,108.75,141.73,22
2026,18,28,108.25,144.02,23
2026,18,78,108.25,141.30,24
2026,18,12,108.25,144.43,25
2026,18,54,107.86,152.69,26
2026,18,68,107.85,148.69,27
2026,18,14,106.15,149.99,28
2026,18,49,106.05,168.70,29
2026,18,39,105.35,154.34,30
2026,18,6,104.35,161.40,31
2026,18,27,103.55,144.35,32
2026,18,44,102.60,148.30,33
2026,18,70,102.35,139.64,34
2026,18,35,101.85,144.90,35
2026,18,79,101.55,141.50,36
2026,18,71,100.45,144.61,37
2026,18,3,100.25,147.93,38
2026,18,15,100.25,149.80,39
2026,18,8,100.15,152.31,40
2026,18,40,100.08,146.82,41
2026,18,22,99.55,133.05,42
2026,18,36,99.45,143.71,43
2026,18,9,98.35,144.83,44
2026,18,38,98.10,163.23,45
2026,18,21,97.95,153.36,46
2026,18,16,97.74,142.13,47
2026,18,53,97.05,131.80,48
2026,18,19,96.45,151.97,49
2026,18,66,96.30,153.10,50
2026,18,73,96.15,151.02,51
2026,18,72,95.70,141.00,52
2026,18,47,95.65,142.21,53
2026,18,64,95.05,154.71,54
2026,18,60,94.75,145.03,55
2026,18,32,94.45,149.02,56
2026,18,33,94.35,147.35,57
2026,18,10,93.85,145.80,58
2026,18,20,93.75,152.99,59
2026,18,41,91.25,144.58,60
2026,18,67,91.10,248.99,61
2026,18,45,90.37,139.67,62
2026,18,61,88.25,136.05,63
2026,18,50,88.00,160.32,64
2026,18,62,85.55,126.29,65
2026,18,23,85.00,155.83,66
2026,18,48,82.64,138.07,67
2026,18,2,81.95,149.42,68
2026,18,1,78.90,130.48,69
2026,18,81,76.65,136.08,70
2026,18,56,74.25,127.92,71
2026,18,13,68.70,133.12,72
2026,18,82,68.54,137.44,73
2026,18,55,65.95,144.94,74
2026,18,75,59.84,164.96,75
2026,18,46,59.35,126.09,76
2026,18,74,45.14,125.29,77
2026,18,83,43.70,102.66,78
2026,18,76,41.40,111.02,79
2026,18,59,37.68,138.33,80
2026,18,52,34.27,101.57,81
2026,18,58,27.88,109.14,82
2026,18,29,10.40,91.15,83
