ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,9,38,105.54,133.82,1
2026,9,33,102.25,135.28,2
2026,9,34,102.08,151.70,3
2026,9,26,99.28,140.46,4
2026,9,66,97.98,151.25,5
2026,9,50,95.56,138.41,6
2026,9,75,94.48,140.37,7
2026,9,3,93.64,135.24,8
2026,9,2,93.54,137.97,9
2026,9,79,92.95,141.26,10
2026,9,63,92.86,143.42,11
2026,9,21,92.04,139.46,12
2026,9,4,91.78,134.90,13
2026,9,71,91.38,138.00,14
2026,9,15,91.18,154.20,15
2026,9,32,91.18,145.18,16
2026,9,49,89.55,147.27,17
2026,9,73,88.98,133.51,18
2026,9,59,88.84,122.61,19
2026,9,65,88.76,137.26,20
2026,9,47,88.76,127.07,21
2026,9,64,88.18,142.74,22
2026,9,43,86.96,130.81,23
2026,9,5,86.68,148.77,24
2026,9,37,86.48,148.27,25
2026,9,1,86.18,130.09,26
2026,9,67,84.38,181.11,27
2026,9,18,83.76,140.82,28
2026,9,22,83.64,135.70,29
2026,9,55,82.74,137.20,30
2026,9,12,81.34,122.72,31
2026,9,35,81.08,147.52,32
2026,9,70,80.84,134.11,33
2026,9,10,80.78,139.42,34
2026,9,14,79.76,124.86,35
2026,9,8,79.04,120.72,36
2026,9,6,78.98,145.45,37
2026,9,41,78.66,143.61,38
2026,9,19,77.88,142.57,39
2026,9,56,77.16,127.55,40
2026,9,48,77.16,135.94,41
2026,9,7,76.86,142.26,42
2026,9,42,76.66,136.34,43
2026,9,16,76.64,132.12,44
2026,9,82,76.25,125.03,45
2026,9,39,75.58,147.66,46
2026,9,74,75.56,122.82,47
2026,9,51,75.04,142.81,48
2026,9,72,74.14,137.33,49
2026,9,57,73.68,134.93,50
2026,9,11,73.34,133.18,51
2026,9,13,72.78,129.95,52
2026,9,53,71.96,108.56,53
2026,9,54,71.68,132.57,54
2026,9,78,70.68,132.18,55
2026,9,20,70.44,142.66,56
2026,9,17,70.08,144.07,57
2026,9,68,70.08,138.63,58
2026,9,40,69.96,131.13,59
2026,9,25,69.88,135.44,60
2026,9,23,69.86,106.49,61
2026,9,27,68.58,130.63,62
2026,9,61,68.33,131.11,63
2026,9,44,66.48,134.89,64
2026,9,30,66.34,131.61,65
2026,9,24,65.68,128.49,66
2026,9,31,65.38,121.41,67
2026,9,76,65.08,116.87,68
2026,9,81,64.33,114.07,69
2026,9,69,63.68,123.51,70
2026,9,62,63.65,130.05,71
2026,9,77,62.93,131.70,72
2026,9,9,61.18,134.86,73
2026,9,60,60.58,116.70,74
2026,9,80,58.43,124.29,75
2026,9,36,57.98,136.88,76
2026,9,28,56.45,124.11,77
2026,9,52,51.93,101.25,78
2026,9,45,51.85,129.75,79
2026,9,58,43.72,111.36,80
2026,9,46,42.83,111.13,81
2026,9,29,12.20,94.81,82
2026,9,83,0,100.00,83
