ano,rodada,time_id,pontos
2026,19,1,113.68
2026,19,2,118.68
2026,19,3,110.98
2026,19,4,122.58
2026,19,5,96.08
2026,19,6,108.00
2026,19,7,79.57
2026,19,8,114.88
2026,19,9,121.08
2026,19,10,44.85
2026,19,11,106.18
2026,19,12,108.08
2026,19,13,123.98
2026,19,14,133.58
2026,19,15,106.78
2026,19,16,38.70
2026,19,17,107.38
2026,19,18,117.58
2026,19,19,105.28
2026,19,20,94.78
2026,19,21,127.18
2026,19,22,118.38
2026,19,23,99.78
2026,19,24,107.28
2026,19,25,80.20
2026,19,26,109.08
2026,19,27,116.48
2026,19,28,117.38
2026,19,29,102.47
2026,19,30,92.58
2026,19,31,109.98
2026,19,32,115.34
2026,19,33,73.80
2026,19,34,88.74
2026,19,35,111.28
2026,19,36,111.28
2026,19,37,89.78
2026,19,38,122.58
2026,19,39,109.08
2026,19,40,113.08
2026,19,41,92.48
2026,19,42,101.48
2026,19,43,130.68
2026,19,44,110.98
2026,19,45,106.24
2026,19,46,105.28
2026,19,47,105.28
2026,19,48,130.68
2026,19,49,124.08
2026,19,50,104.60
2026,19,51,119.08
2026,19,52,115.18
2026,19,53,88.60
2026,19,54,75.74
2026,19,55,110.08
2026,19,56,106.88
2026,19,57,96.38
2026,19,58,118.88
2026,19,59,109.38
