ano,rodada,time_id,pontos
2026,13,1,97.19
2026,13,2,116.74
2026,13,3,97.99
2026,13,4,104.64
2026,13,5,103.79
2026,13,6,77.39
2026,13,7,104.78
2026,13,8,87.74
2026,13,9,85.87
2026,13,10,100.67
2026,13,11,67.15
2026,13,12,46.21
2026,13,13,109.94
2026,13,14,95.84
2026,13,15,110.24
2026,13,16,97.66
2026,13,17,87.04
2026,13,18,105.14
2026,13,19,123.24
2026,13,20,63.87
2026,13,21,96.84
2026,13,22,117.89
2026,13,23,84.14
2026,13,24,95.54
2026,13,25,96.18
2026,13,26,109.74
2026,13,27,92.29
2026,13,28,91.34
2026,13,29,93.44
2026,13,30,94.68
2026,13,31,75.64
2026,13,32,111.44
2026,13,33,73.80
2026,13,34,69.74
2026,13,35,95.34
2026,13,36,95.34
2026,13,37,110.84
2026,13,38,92.84
2026,13,39,109.94
2026,13,40,111.74
2026,13,41,81.07
2026,13,42,94.94
2026,13,43,119.94
2026,13,44,88.74
2026,13,45,120.29
2026,13,46,100.14
2026,13,47,111.24
2026,13,48,117.34
2026,13,49,126.54
2026,13,50,101.95
2026,13,51,120.74
2026,13,52,88.07
2026,13,53,72.95
2026,13,54,94.79
2026,13,55,106.34
2026,13,56,133.06
2026,13,57,93.04
2026,13,58,89.04
2026,13,59,91.04
