ano,rodada,time_id,pontos
2026,26,1,77.75
2026,26,2,92.66
2026,26,3,87.16
2026,26,4,96.55
2026,26,5,103.65
2026,26,6,67.65
2026,26,7,89.90
2026,26,8,60.16
2026,26,9,61.45
2026,26,10,79.68
2026,26,11,67.36
2026,26,12,82.75
2026,26,13,79.25
2026,26,14,96.55
2026,26,15,74.65
2026,26,16,48.79
2026,26,17,87.56
2026,26,18,90.15
2026,26,19,74.36
2026,26,20,56.39
2026,26,21,90.76
2026,26,22,100.75
2026,26,23,87.96
2026,26,24,68.75
2026,26,25,87.34
2026,26,26,80.85
2026,26,27,76.26
2026,26,28,82.96
2026,26,29,94.86
2026,26,30,109.35
2026,26,31,77.86
2026,26,32,83.05
2026,26,33,73.80
2026,26,34,80.46
2026,26,35,83.56
2026,26,36,74.66
2026,26,37,51.96
2026,26,38,96.85
2026,26,39,80.95
2026,26,40,92.36
2026,26,41,86.53
2026,26,42,89.78
2026,26,43,82.96
2026,26,44,64.86
2026,26,45,78.16
2026,26,46,95.55
2026,26,47,79.06
2026,26,48,82.86
2026,26,49,82.95
2026,26,50,96.26
2026,26,51,75.18
2026,26,52,89.66
2026,26,53,59.16
2026,26,54,82.29
2026,26,55,80.15
2026,26,56,68.03
2026,26,57,107.65
2026,26,58,85.66
2026,26,59,96.55
