ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,8,50,92.40,131.92,1
2026,8,19,90.30,141.73,2
2026,8,27,87.40,130.81,3
2026,8,49,81.50,145.27,4
2026,8,39,81.20,143.65,5
2026,8,71,81.15,132.38,6
2026,8,44,80.70,134.17,7
2026,8,17,79.85,141.42,8
2026,8,82,79.50,124.23,9
2026,8,30,79.19,132.15,10
2026,8,15,78.60,148.01,11
2026,8,40,78.60,129.62,12
2026,8,78,78.30,130.10,13
2026,8,7,77.60,138.67,14
2026,8,65,77.50,130.80,15
2026,8,14,77.00,122.03,16
2026,8,20,76.57,141.77,17
2026,8,54,76.50,127.72,18
2026,8,52,75.41,103.83,19
2026,8,18,75.10,136.73,20
2026,8,25,75.03,133.09,21
2026,8,68,75.00,136.40,22
2026,8,36,75.00,137.99,23
2026,8,35,74.70,144.05,24
2026,8,4,74.40,126.37,25
2026,8,70,74.30,131.42,26
2026,8,34,74.20,141.99,27
2026,8,26,74.20,130.92,28
2026,8,3,74.12,128.16,29
2026,8,51,74.10,143.17,30
2026,8,33,74.00,128.48,31
2026,8,37,73.40,142.53,32
2026,8,55,72.70,134.73,33
2026,8,43,72.20,125.83,34
2026,8,10,72.00,136.10,35
2026,8,8,70.65,115.81,36
2026,8,11,70.60,131.47,37
2026,8,63,70.53,139.68,38
2026,8,41,70.20,140.62,39
2026,8,64,69.75,137.69,40
2026,8,24,69.70,126.05,41
2026,8,1,69.00,119.94,42
2026,8,67,68.90,171.37,43
2026,8,22,68.80,132.80,44
2026,8,79,68.70,136.52,45
2026,8,47,68.33,119.66,46
2026,8,28,68.20,126.99,47
2026,8,16,68.10,128.24,48
2026,8,62,68.00,133.56,49
2026,8,6,67.83,141.71,50
2026,8,69,67.50,120.21,51
2026,8,5,67.30,143.76,52
2026,8,57,66.80,130.56,53
2026,8,31,66.80,119.68,54
2026,8,45,66.33,132.60,55
2026,8,9,66.25,137.41,56
2026,8,56,66.19,121.23,57
2026,8,81,65.71,112.87,58
2026,8,73,65.70,129.07,59
2026,8,12,65.32,118.07,60
2026,8,76,65.00,117.13,61
2026,8,32,64.20,140.29,62
2026,8,77,64.20,132.18,63
2026,8,74,64.10,120.48,64
2026,8,53,64.05,106.41,65
2026,8,42,63.50,131.92,66
2026,8,2,62.80,129.40,67
2026,8,46,62.51,115.25,68
2026,8,75,61.73,133.15,69
2026,8,48,61.43,134.13,70
2026,8,61,58.00,131.69,71
2026,8,80,55.31,126.23,72
2026,8,72,53.27,135.83,73
2026,8,21,52.89,133.67,74
2026,8,59,52.40,117.05,75
2026,8,66,47.60,143.22,76
2026,8,38,47.15,124.55,77
2026,8,13,47.10,124.93,78
2026,8,60,35.90,110.79,79
2026,8,23,33.21,103.94,80
2026,8,58,26.72,109.44,81
2026,8,29,26.07,95.77,82
2026,8,83,0,100.00,83
