ano,rodada,cartola_time_id,pontos,patrimonio,posicao
2026,10,68,62.75,134.04,1
2026,10,40,71.66,130.09,2
2026,10,51,101.46,145.30,3
2026,10,67,42.15,138.80,4
2026,10,10,61.96,122.66,5
2026,10,37,67.08,129.71,6
2026,10,15,102.35,144.46,7
2026,10,35,80.16,134.06,8
2026,10,70,55.35,123.35,9
2026,10,64,64.48,130.76,10
2026,10,41,78.95,133.06,11
2026,10,19,56.65,129.81,12
2026,10,77,27.70,130.55,13
2026,10,7,61.83,125.76,14
2026,10,49,99.83,139.34,15
2026,10,72,103.35,135.26,16
2026,10,82,41.40,120.25,17
2026,10,44,74.65,130.06,18
2026,10,55,54.55,127.99,19
2026,10,36,86.65,134.91,20
2026,10,5,88.88,138.29,21
2026,10,59,46.76,119.36,22
2026,10,45,81.78,131.37,23
2026,10,33,61.15,123.49,24
2026,10,21,81.05,130.09,25
2026,10,66,63.56,129.87,26
2026,10,54,56.25,126.38,27
2026,10,25,78.16,121.67,28
2026,10,34,79.36,128.21,29
2026,10,20,69.45,136.99,30
2026,10,27,63.65,124.19,31
2026,10,39,82.15,134.14,32
2026,10,43,58.38,117.11,33
2026,10,9,74.28,132.92,34
2026,10,80,81.95,120.33,35
2026,10,79,75.48,128.90,36
2026,10,73,41.85,121.95,37
2026,10,50,57.63,121.27,38
2026,10,14,75.63,120.94,39
2026,10,38,34.93,110.92,40
2026,10,69,49.65,117.12,41
2026,10,62,96.09,128.09,42
2026,10,11,64.15,124.48,43
2026,10,61,88.75,130.30,44
2026,10,32,77.86,129.17,45
2026,10,6,65.48,125.31,46
2026,10,8,29.36,110.69,47
2026,10,56,51.25,114.12,48
2026,10,23,38.70,103.33,49
2026,10,17,77.95,129.84,50
2026,10,4,55.95,117.51,51
2026,10,2,59.45,124.15,52
2026,10,30,51.55,123.44,53
2026,10,75,59.96,125.40,54
2026,10,74,60.05,113.72,55
2026,10,63,65.55,127.62,56
2026,10,22,78.68,124.49,57
2026,10,3,78.55,124.02,58
2026,10,28,78.95,127.16,59
2026,10,48,101.76,130.29,60
2026,10,24,55.35,120.56,61
2026,10,78,65.35,119.96,62
2026,10,57,77.88,119.96,63
2026,10,26,85.05,126.70,64
2026,10,42,74.65,129.49,65
2026,10,18,74.25,128.63,66
2026,10,13,76.46,118.73,67
2026,10,65,42.45,117.44,68
2026,10,46,25.70,109.60,69
2026,10,71,53.66,115.92,70
2026,10,16,61.15,112.34,71
2026,10,53,54.65,106.39,72
2026,10,58,43.45,114.64,73
2026,10,60,33.16,109.61,74
2026,10,1,45.85,103.92,75
2026,10,47,74.56,113.14,76
2026,10,31,40.28,111.47,77
2026,10,12,63.49,106.17,78
2026,10,76,70.48,115.53,79
2026,10,81,50.56,105.08,80
2026,10,29,16.00,97.01,81
2026,10,52,27.90,105.22,82
2026,10,83,0,100.00,83
